Name	official_name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	nodes	SNP	SNP_chr	SNP_pos_hg19	distance	index	dist	cap4_enhancer_no	fantom5_enhancer_no	Adipose_Tissue	Liver	Muscle	Pancreas	extra_weight
ENSG00000101421	CHMP4B	CHMP4B	chr20	gene	32399110	32442172	+	ENSG00000101421.3	protein_coding	KNOWN	2	CHMP4B	1	rs2268078	chr20	32596704	-197594	4	197594	47	3	-0.000123718915642207	-0.0286412366947708	0.037718219709591	-0.0135678402741299	0.3699287485931
ENSG00000125970	RALY	RALY	chr20	gene	32581452	32696114	+	ENSG00000125970.7	protein_coding	KNOWN	2	RALY	1	rs2268078	chr20	32596704	-15252	1	15252	122	0	0.00166990515480726	-0.0190628904088148	0.0211324713954092	-0.0104600133995582	0.796731952269676
ENSG00000125977	EIF2S2	EIF2S2	chr20	gene	32676104	32700138	-	ENSG00000125977.6	protein_coding	KNOWN	2	EIF2S2	1	rs2268078	chr20	32596704	79400	2	103434	0	0	0.00987827101672923	0.00582838989926922	0.0450725345324253	0.0132212007649486	0.658057966425823
ENSG00000101440	ASIP	ASIP	chr20	gene	32782375	32857150	+	ENSG00000101440.5	protein_coding	KNOWN	2	ASIP	1	rs2268078	chr20	32596704	185671	3	185671	9	1	-0.008052749206285	0.00424563793725474	-0.0196789222515282	-0.0691373031603777	0.108184079117801
ENSG00000101444	AHCY	AHCY	chr20	gene	32868074	32899608	-	ENSG00000101444.7	protein_coding	KNOWN	2	AHCY	1	rs2268078	chr20	32596704	271370	5	302904	0	1	-0.0217182084341505	0.0516155169347648	0.0284072843748984	0.0456397676850489	0.516495800224203
ENSG00000078747	ITCH	ITCH	chr20	gene	32951041	33099198	+	ENSG00000078747.7	protein_coding	KNOWN	2	ITCH	1	rs2268078	chr20	32596704	354337	12	354337	185	0	0.00450750923820126	0.0297079979847493	0.0166340207516964	-0.00499627828969673	1.03929833035308
ENSG00000125971	DYNLRB1	DYNLRB1	chr20	gene	33104214	33128762	+	ENSG00000125971.12	protein_coding	KNOWN	1	DYNLRB1	1	rs2268078	chr20	32596704	507510	13	507510	84	0	-0.00217236419642372	-0.0242910780992874	0.0119311880177805	-0.0276796733283061	0.111948465351089
ENSG00000101460	MAP1LC3A	MAP1LC3A	chr20	gene	33134658	33148149	+	ENSG00000101460.8	protein_coding	KNOWN	2	MAP1LC3A	1	rs2268078	chr20	32596704	537954	15	537954	187	0	0.00824050364633526	0.00344010233002102	0.00711796170932326	-0.039072364352577	0.610338627146808
ENSG00000101464	PIGU	PIGU	chr20	gene	33148346	33264910	-	ENSG00000101464.6	protein_coding	KNOWN	2	PIGU	1	rs2268078	chr20	32596704	551642	16	668206	86	0	-0.00906682181495222	-0.00691916725733583	0.0139114399289888	-0.00668187645455589	0.124100918821504
ENSG00000078804	TP53INP2	TP53INP2	chr20	gene	33292094	33301243	+	ENSG00000078804.8	protein_coding	KNOWN	2	TP53INP2	1	rs2268078	chr20	32596704	695390	19	695390	171	9	-0.0142271731226139	0.00982848911100184	0.0307758844960971	-0.0666883630696045	0.714565776426784
ENSG00000198646	NCOA6	NCOA6	chr20	gene	33302578	33413452	-	ENSG00000198646.7	protein_coding	KNOWN	2	NCOA6	1	rs2268078	chr20	32596704	705874	20	816748	184	0	-0.00050234349732351	-0.0157945955455495	0.0132333760995075	-0.00566569815609794	0.504273714322257
ENSG00000124196	GTSF1L	GTSF1L	chr20	gene	42354804	42355638	-	ENSG00000124196.5	protein_coding	KNOWN	2	GTSF1L	1	rs1800961	chr20	43042364	-687560	20	686726	7	1	-0.0279054833747058	-0.028774240777215	-0.0263040988220737	-0.0320227560126822	0.00823374454892837
ENSG00000124191	TOX2	TOX2	chr20	gene	42543492	42698256	+	ENSG00000124191.11	protein_coding	KNOWN	2	TOX2	1	rs1800961	chr20	43042364	-498872	16	498872	58	2	0.00905689455228029	-0.0265817025089175	-0.100921922300623	-0.0847555822082268	0.0320008097287341
ENSG00000149596	JPH2	JPH2	chr20	gene	42740335	42816218	-	ENSG00000149596.6	protein_coding	KNOWN	2	JPH2	1	rs1800961	chr20	43042364	-302029	11	226146	11	1	-0.00627226400027191	-0.187253683685536	0.149615403968406	-0.171165903576023	0.556454548722212
ENSG00000132823	OSER1	C20orf111	chr20	gene	42825136	42839431	-	ENSG00000132823.5	protein_coding	KNOWN	2	C20orf111	1	rs1800961	chr20	43042364	-217228	9	202933	26	0	0.00342323459366948	-0.00654277357573676	0.0536598350095934	-0.0278723537081937	0.349383578364908
ENSG00000124194	GDAP1L1	GDAP1L1	chr20	gene	42875887	42909013	+	ENSG00000124194.10	protein_coding	KNOWN	2	GDAP1L1	1	rs1800961	chr20	43042364	-166477	7	166477	0	0	-0.0516037712085164	-0.06332837333319	-0.0692450096189083	-0.0122224434248862	0.0310386012958318
ENSG00000197296	FITM2	FITM2	chr20	gene	42931478	42939809	-	ENSG00000197296.5	protein_coding	KNOWN	2	FITM2	1	rs1800961	chr20	43042364	-110886	5	102555	88	1	0.0259814678224672	0.0132779842531637	0.0367457247376312	0.0227460495662836	1.21128751651539
ENSG00000101074	R3HDML	R3HDML	chr20	gene	42965626	42979875	+	ENSG00000101074.3	protein_coding	KNOWN	2	R3HDML	1	rs1800961	chr20	43042364	-76738	3	76738	0	0	-0.0110787101139855	0.0224341495225188	-0.00502382794073555	-0.00833452051416075	0.302101541358645
ENSG00000101076	HNF4A	HNF4A	chr20	gene	42984340	43060030	+	ENSG00000101076.10	protein_coding	KNOWN	2	HNF4A	1	rs1800961	chr20	43042364	-58024	1	58024	51	3	-0.111828413476088	0.352717744535946	-0.114340153210587	0.242288616419881	11.5686083453755
ENSG00000124120	TTPAL	TTPAL	chr20	gene	43104526	43123244	+	ENSG00000124120.6	protein_coding	KNOWN	1	TTPAL	1	rs1800961	chr20	43042364	62162	2	62162	10	1	0.0181054540671816	0.0934679031108118	-0.039802752746676	0.00243733208427102	0.916102416865701
ENSG00000132824	SERINC3	SERINC3	chr20	gene	43124862	43150750	-	ENSG00000132824.8	protein_coding	KNOWN	2	SERINC3	1	rs1800961	chr20	43042364	82498	4	108386	59	4	0.0192860230861028	-0.00394557676345045	0.0196947220131836	-0.0144982909728344	0.664783163613882
ENSG00000168734	PKIG	PKIG	chr20	gene	43160426	43252888	+	ENSG00000168734.9	protein_coding	KNOWN	2	PKIG	1	rs1800961	chr20	43042364	118062	6	118062	135	0	0.01159813224998	-0.0251214205072954	0.0205221034043315	-0.0532375575410856	0.60067290418373
ENSG00000196839	ADA	ADA	chr20	gene	43248163	43280874	-	ENSG00000196839.8	protein_coding	KNOWN	1	ADA	1	rs1800961	chr20	43042364	205799	8	238510	81	6	0.057260135696423	-0.030547315303603	-0.00301818633948922	-0.0180374208781624	1.02776557631091
ENSG00000064205	WISP2	WISP2	chr20	gene	43343485	43357150	+	ENSG00000064205.6	protein_coding	KNOWN	2	WISP2	1	rs1800961	chr20	43042364	301121	10	301121	48	1	0.107327124719868	-0.109021111342943	0.0144370745929209	-0.116441332665677	1.33272704301127
ENSG00000124249	KCNK15	KCNK15	chr20	gene	43374421	43379675	+	ENSG00000124249.5	protein_coding	KNOWN	2	KCNK15	1	rs1800961	chr20	43042364	332057	12	332057	93	2	0.0436836860314654	-0.0834930927887085	-0.0763931040638987	0.0113712713239004	0.54876837105154
ENSG00000101098	RIMS4	RIMS4	chr20	gene	43380449	43438979	-	ENSG00000101098.7	protein_coding	KNOWN	2	RIMS4	1	rs1800961	chr20	43042364	338085	13	396615	53	0	-0.027988609780801	-0.174601575277061	-0.0214275359711404	-0.108729156037448	0.00686088688651854
ENSG00000166913	YWHAB	YWHAB	chr20	gene	43514317	43537173	+	ENSG00000166913.8	protein_coding	KNOWN	2	YWHAB	1	rs1800961	chr20	43042364	471953	14	471953	22	1	0.0153404528369919	-0.0208758255876146	0.00040875863090066	-0.0260137423555194	0.11557693727693
ENSG00000101104	PABPC1L	PABPC1L	chr20	gene	43538703	43587676	+	ENSG00000101104.6	protein_coding	KNOWN	2	PABPC1L	1	rs1800961	chr20	43042364	496339	15	496339	78	1	-0.0470201387526601	0.073194163664892	-0.123031027220945	0.0683719984564397	0.316346266448139
ENSG00000025772	TOMM34	TOMM34	chr20	gene	43570771	43589127	-	ENSG00000025772.7	protein_coding	KNOWN	2	TOMM34	1	rs1800961	chr20	43042364	528407	17	546763	76	0	-0.021485427920679	-0.0018989087179605	-0.00335746542664794	-0.00127147269002221	0.0928265884635527
ENSG00000101109	STK4	STK4	chr20	gene	43595115	43708600	+	ENSG00000101109.7	protein_coding	KNOWN	2	STK4	1	rs1800961	chr20	43042364	552751	18	552751	57	8	0.00732349648593187	-0.0130491623938784	-0.0447321405943787	-0.0211262628491283	0.185750720275729
ENSG00000124134	KCNS1	KCNS1	chr20	gene	43720951	43729753	-	ENSG00000124134.4	protein_coding	KNOWN	2	KCNS1	1	rs1800961	chr20	43042364	678587	19	687389	50	2	-0.0604166196638979	-0.0704721370761073	-0.077084460087725	-0.0166190203895332	0.00327631827393811
ENSG00000198026	ZNF335	ZNF335	chr20	gene	44577292	44600833	-	ENSG00000198026.5	protein_coding	KNOWN	2	ZNF335	1	rs6063048	chr20	45598564	-1021272	17	997731	7	12	-0.00701237073108985	-0.0123367428139992	0.00138684195933815	0.00301575605724751	0.366420920761779
ENSG00000100985	MMP9	MMP9	chr20	gene	44637547	44645200	+	ENSG00000100985.6	protein_coding	KNOWN	2	MMP9	1	rs6063048	chr20	45598564	-961017	16	961017	23	0	0.0965197380776738	0.00234582771753859	-0.064806450707106	-0.0863905597380504	0.886190527747904
ENSG00000124140	SLC12A5	SLC12A5	chr20	gene	44650329	44688789	+	ENSG00000124140.7	protein_coding	KNOWN	2	SLC12A5	1	rs6063048	chr20	45598564	-948235	15	948235	122	4	-0.0286364566394339	-0.0431608005871722	-0.0546968609035148	-0.00336660011486235	0.0682805574520608
ENSG00000124160	NCOA5	NCOA5	chr20	gene	44689624	44718591	-	ENSG00000124160.7	protein_coding	KNOWN	2	NCOA5	1	rs6063048	chr20	45598564	-908940	14	879973	114	1	-0.000334406381410972	-0.0129750278492824	0.00126135087288445	0.00422149255485063	0.191682415742434
ENSG00000101017	CD40	CD40	chr20	gene	44746911	44758502	+	ENSG00000101017.8	protein_coding	KNOWN	2	CD40	1	rs6063048	chr20	45598564	-851653	13	851653	32	12	0.0273787193659051	-0.00325626835698218	-0.031828731363719	0.0208490631516088	0.706181372753071
ENSG00000149654	CDH22	CDH22	chr20	gene	44802372	44937137	-	ENSG00000149654.5	protein_coding	KNOWN	2	CDH22	1	rs6063048	chr20	45598564	-796192	12	661427	22	4	-0.0657643783064703	-0.107882995045434	0.0390103455343482	0.113428802942931	0.784260697274134
ENSG00000080189	SLC35C2	SLC35C2	chr20	gene	44978167	44993043	-	ENSG00000080189.9	protein_coding	KNOWN	2	SLC35C2	1	rs6063048	chr20	45598564	-620397	10	605521	50	0	-0.00687733428987512	0.0174014743518318	-0.0242250520896281	0.0129304153324378	0.113046180715683
ENSG00000062598	ELMO2	ELMO2	chr20	gene	44994688	45061704	-	ENSG00000062598.12	protein_coding	KNOWN	2	ELMO2	1	rs6063048	chr20	45598564	-603876	9	536860	158	1	-0.00676309493997247	-0.0265709565071991	0.01770948323316	-0.00232691942183594	0.416122750609706
ENSG00000198185	ZNF334	ZNF334	chr20	gene	45129709	45142198	-	ENSG00000198185.6	protein_coding	KNOWN	2	ZNF334	1	rs6063048	chr20	45598564	-468855	7	456366	47	3	-0.0621680476189485	0.000705387086612131	-0.124252867218883	0.043475015949376	0.0658985251875673
ENSG00000149635	OCSTAMP	C20orf123	chr20	gene	45169585	45179213	-	ENSG00000149635.2	protein_coding	KNOWN	2	C20orf123	1	rs6063048	chr20	45598564	-428979	6	419351	105	0	0.00212063136649497	-0.00173732575501912	-0.00443123713227755	-0.00315587933725571	0.257699626169236
ENSG00000158296	SLC13A3	SLC13A3	chr20	gene	45186463	45304714	-	ENSG00000158296.9	protein_coding	KNOWN	2	SLC13A3	1	rs6063048	chr20	45598564	-412101	5	293850	60	1	-0.0349404566502659	0.116366960870384	-0.0568999437184973	0.0721914563805089	0.847798412064354
ENSG00000172315	TP53RK	TP53RK	chr20	gene	45313004	45318418	-	ENSG00000172315.5	protein_coding	KNOWN	2	TP53RK	1	rs6063048	chr20	45598564	-285560	4	280146	10	1	-0.00820102026118884	0.00508441666419095	-0.00160848951494286	-0.0102527694504259	0.152572178040625
ENSG00000197496	SLC2A10	SLC2A10	chr20	gene	45338126	45364965	+	ENSG00000197496.4	protein_coding	KNOWN	2	SLC2A10	1	rs6063048	chr20	45598564	-260438	3	260438	152	0	0.0106030006461645	0.111370979609276	-0.108674458821444	0.0680590904209297	1.91385157774806
ENSG00000064655	EYA2	EYA2	chr20	gene	45523263	45817492	+	ENSG00000064655.13	protein_coding	KNOWN	2	EYA2	1	rs6063048	chr20	45598564	-75301	1	75301	149	1	0.01681153061937	-0.0714198209853494	-0.036984347864335	-0.0568953668162455	0.56502543470888
ENSG00000101040	ZMYND8	ZMYND8	chr20	gene	45837859	45985567	-	ENSG00000101040.14	protein_coding	KNOWN	1	ZMYND8	1	rs6063048	chr20	45598564	239295	2	387003	101	2	-0.00490035222789302	-0.0198927349332102	0.00529192732571909	-0.0133050678829346	0.225315281750074
ENSG00000124151	NCOA3	NCOA3	chr20	gene	46130601	46285621	+	ENSG00000124151.11	protein_coding	KNOWN	2	NCOA3	1	rs6063048	chr20	45598564	532037	8	532037	80	9	0.0147962246661931	-0.0204616470957782	0.0418837814397397	-0.0107253678096544	0.613210716727026
ENSG00000196562	SULF2	SULF2	chr20	gene	46285092	46415360	-	ENSG00000196562.8	protein_coding	KNOWN	2	SULF2	1	rs6063048	chr20	45598564	686528	11	816796	281	15	0.028825234246761	-5.84163969816789e-05	-0.0415608200353983	-0.0747449947295017	3.09292270601764
ENSG00000124201	ZNFX1	ZNFX1	chr20	gene	47826982	47894963	-	ENSG00000124201.9	protein_coding	KNOWN	2	ZNFX1	1	rs11699802	chr20	48832135	-1005153	20	937172	148	34	0.0167012078343321	-0.0189937062935232	0.0182083833145215	-0.0291653340041256	7.04694583318521
ENSG00000124228	DDX27	DDX27	chr20	gene	47835832	47860614	+	ENSG00000124228.9	protein_coding	KNOWN	2	DDX27	1	rs11699802	chr20	48832135	-996303	19	996303	53	1	0.000349553706159592	-0.0183496598384942	0.00497544642102333	0.00751308086793654	0.105068184243794
ENSG00000158445	KCNB1	KCNB1	chr20	gene	47984946	48099184	-	ENSG00000158445.5	protein_coding	KNOWN	2	KCNB1	1	rs11699802	chr20	48832135	-847189	18	732951	120	1	0.0760701236370886	0.0374539126719853	0.102174279282585	-0.0981270796340092	1.6933102077159
ENSG00000124212	PTGIS	PTGIS	chr20	gene	48123992	48184683	-	ENSG00000124212.3	protein_coding	KNOWN	2	PTGIS	1	rs11699802	chr20	48832135	-708143	14	647452	122	7	0.0687535823981915	-0.0371320879757014	-0.0510640939026474	-0.0795182078377967	0.707907687300183
ENSG00000158470	B4GALT5	B4GALT5	chr20	gene	48249482	48330415	-	ENSG00000158470.5	protein_coding	KNOWN	2	B4GALT5	1	rs11699802	chr20	48832135	-582653	12	501720	43	41	0.00944239515369278	-0.00344788467068805	0.0611259940588211	-0.0350469013693765	11.6092568259023
ENSG00000197818	SLC9A8	SLC9A8	chr20	gene	48429250	48508779	+	ENSG00000197818.7	protein_coding	KNOWN	2	SLC9A8	1	rs11699802	chr20	48832135	-402885	9	402885	100	55	-0.00886188978396035	0.0213993551599601	0.0298801721099875	0.00326399662727675	24.6318347728596
ENSG00000158480	SPATA2	SPATA2	chr20	gene	48519928	48532080	-	ENSG00000158480.6	protein_coding	KNOWN	2	SPATA2	1	rs11699802	chr20	48832135	-312207	7	300055	80	14	-0.0303200580539354	-0.00419023277777561	0.0458863620101255	0.0179661437641606	1.29830438914098
ENSG00000124226	RNF114	RNF114	chr20	gene	48552945	48570429	+	ENSG00000124226.6	protein_coding	KNOWN	2	RNF114	1	rs11699802	chr20	48832135	-279190	5	279190	210	46	-0.00836388543708905	0.0099901870633527	0.037703755092268	0.0111596749171185	18.3510171504115
ENSG00000124216	SNAI1	SNAI1	chr20	gene	48599536	48605423	+	ENSG00000124216.3	protein_coding	KNOWN	2	SNAI1	1	rs11699802	chr20	48832135	-232599	4	232599	86	71	0.0642225001232556	-0.0156853357426039	-0.0611880324319549	-0.0408147372952532	43.9844362192018
ENSG00000244687	UBE2V1	UBE2V1	chr20	gene	48697661	48732496	-	ENSG00000244687.5	protein_coding	KNOWN	2	UBE2V1	1	rs11699802	chr20	48832135	-134474	3	99639	11	0	0.00671573288577733	0.000662973648697171	0.0179869208784187	0.00857883895457015	0.472909493774285
ENSG00000240849	TMEM189	TMEM189	chr20	gene	48697663	48770335	-	ENSG00000240849.6	protein_coding	KNOWN	2	TMEM189	1	rs11699802	chr20	48832135	-134472	2	61800	12	68	0.0135166590177054	0.00658987446454675	0.0205281791457158	-0.0256300068723513	40.9695509260068
ENSG00000172216	CEBPB	CEBPB	chr20	gene	48807376	48809212	+	ENSG00000172216.4	protein_coding	KNOWN	2	CEBPB	1	rs11699802	chr20	48832135	-24759	1	24759	87	80	0.0307111609724171	0.056315779168805	0.0546404303333128	-0.0305298331235604	61.8619835449565
ENSG00000196396	PTPN1	PTPN1	chr20	gene	49126891	49201299	+	ENSG00000196396.5	protein_coding	KNOWN	2	PTPN1	1	rs11699802	chr20	48832135	294756	6	294756	132	53	0.00060469619040581	-0.0130650992257149	0.0152805198659071	-0.0319058456575843	22.0177435184957
ENSG00000042062	FAM65C	FAM65C	chr20	gene	49202645	49308065	-	ENSG00000042062.7	protein_coding	KNOWN	2	FAM65C	1	rs11699802	chr20	48832135	370510	8	475930	83	0	0.0458886085359558	0.0322963643152449	0.00215606420794943	-0.0529427581594575	0.501257283583311
ENSG00000124171	PARD6B	PARD6B	chr20	gene	49348081	49373332	+	ENSG00000124171.4	protein_coding	KNOWN	1	PARD6B	1	rs11699802	chr20	48832135	515946	10	515946	0	4	-0.0589040709835544	0.0673696460509217	-0.0902326245754022	0.0560934932034948	0.190194123197137
ENSG00000124243	BCAS4	BCAS4	chr20	gene	49411431	49493714	+	ENSG00000124243.11	protein_coding	KNOWN	2	BCAS4	1	rs11699802	chr20	48832135	579296	11	579296	193	3	-0.049536863099501	-0.0842562113146768	-0.0883333190527749	-0.0509929435471014	0.182653860922675
ENSG00000101126	ADNP	ADNP	chr20	gene	49505585	49547958	-	ENSG00000101126.9	protein_coding	KNOWN	2	ADNP	1	rs11699802	chr20	48832135	673450	13	715823	140	4	-0.00153607962668076	-0.00677237820449855	0.0140065821695689	-0.00760571280381288	0.371995423858524
ENSG00000000419	DPM1	DPM1	chr20	gene	49551404	49575092	-	ENSG00000000419.7	protein_coding	KNOWN	2	DPM1	1	rs11699802	chr20	48832135	719269	15	742957	0	1	0.00366316702560664	0.0117705335373951	0.0291131331934205	0.0156866224219387	0.212078425896492
ENSG00000124217	MOCS3	MOCS3	chr20	gene	49575363	49577820	+	ENSG00000124217.3	protein_coding	KNOWN	2	MOCS3	1	rs11699802	chr20	48832135	743228	16	743228	0	2	-0.016981520969351	0.0256340113534099	0.0290704655771824	0.00707291641673661	0.153761336921716
ENSG00000026559	KCNG1	KCNG1	chr20	gene	49620193	49639666	-	ENSG00000026559.8	protein_coding	KNOWN	2	KCNG1	1	rs11699802	chr20	48832135	788058	17	807531	105	1	-0.103203352545642	-0.103846910140802	-0.157943379132345	0.0246143606823172	0.0102802359853599
ENSG00000054793	ATP9A	ATP9A	chr20	gene	50213053	50385173	-	ENSG00000054793.9	protein_coding	KNOWN	1	ATP9A	1	rs34454109	chr20	51223594	-1010541	5	838421	0	3	0.0212253382692118	-0.0252853094696565	0.0179705581758459	0.00937948367700402	0.227317640695865
ENSG00000101115	SALL4	SALL4	chr20	gene	50400581	50419014	-	ENSG00000101115.7	protein_coding	KNOWN	1	SALL4	1	rs34454109	chr20	51223594	-823013	3	804580	7	2	-0.0306429233615353	0.0734752344130129	-0.0971803533995175	0.117911658800789	0.671526657226473
ENSG00000020256	ZFP64	ZFP64	chr20	gene	50668202	50820847	-	ENSG00000020256.14	protein_coding	KNOWN	2	ZFP64	1	rs34454109	chr20	51223594	-555392	2	402747	46	3	-0.00994771691128062	0.00439179032648327	-0.0206934827861691	-0.00588197192699432	0.133494940664754
ENSG00000182463	TSHZ2	TSHZ2	chr20	gene	51588946	52107617	+	ENSG00000182463.7	protein_coding	KNOWN	2	TSHZ2	1	rs34454109	chr20	51223594	365352	1	365352	86	7	0.0676284722531861	0.0235827416352511	-0.0595184634750707	-0.0403995205808043	1.13691217260957
ENSG00000171940	ZNF217	ZNF217	chr20	gene	52183604	52226446	-	ENSG00000171940.8	protein_coding	KNOWN	2	ZNF217	1	rs34454109	chr20	51223594	960010	4	1002852	83	40	0.0214163330422354	0.0158986791578438	-0.0552947218509381	0.0033386705814776	10.0807466257618
ENSG00000124237	C20orf85	C20orf85	chr20	gene	56725960	56736206	+	ENSG00000124237.5	protein_coding	KNOWN	2	C20orf85	1	rs6070625	chr20	57394628	-668668	15	668668	18	0	-0.0455112396901611	-0.0483488503070574	-0.0447675745335002	-0.0461238371819237	0.00168951447028291
ENSG00000124227	ANKRD60	ANKRD60	chr20	gene	56793551	56803709	-	ENSG00000124227.4	protein_coding	KNOWN	2	ANKRD60	1	rs6070625	chr20	57394628	-601077	14	590919	266	0	-0.00735166488424381	-0.00914327982553607	-0.00149554132918146	-0.00934055808544617	1.59369611832599
ENSG00000124209	RAB22A	RAB22A	chr20	gene	56884752	56942563	+	ENSG00000124209.3	protein_coding	KNOWN	2	RAB22A	1	rs6070625	chr20	57394628	-509876	13	509876	94	3	0.00578819234230174	-0.000853807971044549	-0.0130527732599393	-0.00563015090746606	0.236939157188621
ENSG00000124164	VAPB	VAPB	chr20	gene	56964178	57026157	+	ENSG00000124164.11	protein_coding	KNOWN	2	VAPB	1	rs6070625	chr20	57394628	-430450	11	430450	0	0	-0.0109299528537843	0.016115367946556	0.0582208851350408	0.00149057382956735	0.273017564485086
ENSG00000198768	APCDD1L	APCDD1L	chr20	gene	57034157	57090187	-	ENSG00000198768.6	protein_coding	KNOWN	2	APCDD1L	1	rs6070625	chr20	57394628	-360471	9	304441	132	0	-0.022676258943502	-0.117203916613828	-0.0329075306117829	0.00135568609612725	0.177937936400724
ENSG00000124222	STX16	STX16	chr20	gene	57226328	57254582	+	ENSG00000124222.15	protein_coding	KNOWN	2	STX16	1	rs6070625	chr20	57394628	-168300	4	168300	72	10	-0.00790340811123156	-0.00508362259049707	-0.0139686961580784	0.000827428918912656	0.668406615740187
ENSG00000215440	NPEPL1	NPEPL1	chr20	gene	57264187	57294294	+	ENSG00000215440.7	protein_coding	KNOWN	2	NPEPL1	1	rs6070625	chr20	57394628	-130441	2	130441	107	0	0.00445038896903097	-0.0185269493428237	0.0227527504020312	-0.00785982990738393	0.564343309270093
ENSG00000087460	GNAS	GNAS	chr20	gene	57414773	57486247	+	ENSG00000087460.15	protein_coding	KNOWN	2	GNAS	1	rs6070625	chr20	57394628	20145	1	20145	226	0	-0.000593366495734043	-0.0218756537085392	0.0402515684818924	-0.00101461355713035	2.23503929122198
ENSG00000101158	NELFCD	TH1L	chr20	gene	57556296	57570188	+	ENSG00000101158.7	protein_coding	KNOWN	2	TH1L	1	rs6070625	chr20	57394628	161668	3	161668	91	0	-0.00509847195056148	0.011639387094735	0.010951670111644	-0.00357366027047901	0.448356719583126
ENSG00000101160	CTSZ	CTSZ	chr20	gene	57570240	57582302	-	ENSG00000101160.9	protein_coding	KNOWN	2	CTSZ	1	rs6070625	chr20	57394628	175612	5	187674	6	0	0.022509068542407	0.0521915212396942	-0.0336244569977753	-0.0124036131594068	0.449613592693255
ENSG00000101162	TUBB1	TUBB1	chr20	gene	57594309	57601709	+	ENSG00000101162.3	protein_coding	KNOWN	2	TUBB1	1	rs6070625	chr20	57394628	199681	6	199681	12	2	-0.0262162135545409	0.0128394242387921	-0.0479567387128734	-0.0108161312734488	0.117554374345409
ENSG00000124172	ATP5E	ATP5E	chr20	gene	57600522	57607437	-	ENSG00000124172.5	protein_coding	KNOWN	2	ATP5E	1	rs6070625	chr20	57394628	205894	7	212809	58	0	0.00750269241695904	0.0110876733407162	0.030059083798992	-0.0139633550435594	0.409272166075222
ENSG00000101166	SLMO2	SLMO2	chr20	gene	57608200	57617964	-	ENSG00000101166.11	protein_coding	KNOWN	2	SLMO2	1	rs6070625	chr20	57394628	213572	8	223336	59	0	0.00984095119199973	0.00838537424900927	0.00687140755257967	0.00101010280285605	0.388518911528827
ENSG00000124203	ZNF831	ZNF831	chr20	gene	57766075	57834168	+	ENSG00000124203.5	protein_coding	KNOWN	1	ZNF831	1	rs6070625	chr20	57394628	371447	10	371447	125	17	0.00912787397824614	0.00103695573263214	-0.0937256183162208	-0.0421414171634999	1.18110322708078
ENSG00000124205	EDN3	EDN3	chr20	gene	57875482	57901047	+	ENSG00000124205.11	protein_coding	KNOWN	2	EDN3	1	rs6070625	chr20	57394628	480854	12	480854	105	1	-0.139765130398737	-0.155966843881081	-0.0723481917983665	0.11973024127192	0.41606543244752
ENSG00000087495	PHACTR3	PHACTR3	chr20	gene	58152564	58422766	+	ENSG00000087495.12	protein_coding	KNOWN	2	PHACTR3	1	rs6070625	chr20	57394628	757936	16	757936	264	8	-0.0349658363892759	-0.0416416822243027	-0.0844590109714423	-0.0855195252171455	1.08211159151319
ENSG00000101246	ARFRP1	ARFRP1	chr20	gene	62329996	62339355	-	ENSG00000101246.12	protein_coding	KNOWN	2	ARFRP1	1	rs59944054	chr20	62693175	-363179	20	353820	0	0	-0.00595131869131463	0.0100388381272094	0.00250763012184596	-0.00784528222445719	0.129830730468941
ENSG00000197114	ZGPAT	ZGPAT	chr20	gene	62338794	62370456	+	ENSG00000197114.6	protein_coding	KNOWN	2	ZGPAT	1	rs59944054	chr20	62693175	-354381	19	354381	49	4	-0.0115528049247587	0.0769133390143195	-0.0158710508906473	-0.00763530463925745	0.393467826190204
ENSG00000203896	LIME1	LIME1	chr20	gene	62366815	62370456	+	ENSG00000203896.5	protein_coding	KNOWN	2	LIME1	1	rs59944054	chr20	62693175	-326360	18	326360	49	3	-0.0276516644840219	0.119342436302556	-0.0420935933431047	-0.0289053659062085	0.459535362256686
ENSG00000125520	SLC2A4RG	SLC2A4RG	chr20	gene	62369623	62374858	+	ENSG00000125520.8	protein_coding	KNOWN	2	SLC2A4RG	1	rs59944054	chr20	62693175	-323552	17	323552	49	2	0.016165609944321	0.0584333475394684	0.0293096174133421	-0.0176285726776989	0.576949142244203
ENSG00000130584	ZBTB46	ZBTB46	chr20	gene	62375019	62462597	-	ENSG00000130584.5	protein_coding	KNOWN	2	ZBTB46	1	rs59944054	chr20	62693175	-318156	16	230578	79	0	0.0272486664135569	0.00455365216003854	-0.0128748270168015	-0.0230223560657321	0.429034327918588
ENSG00000183260	ABHD16B	ABHD16B	chr20	gene	62492566	62494341	+	ENSG00000183260.5	protein_coding	KNOWN	2	ABHD16B	1	rs59944054	chr20	62693175	-200609	15	200609	0	2	-0.0132813800589968	0.00372102417868635	-0.0248766628416853	-0.0100888068124588	0.15192455935749
ENSG00000101150	TPD52L2	TPD52L2	chr20	gene	62496596	62522898	+	ENSG00000101150.11	protein_coding	KNOWN	2	TPD52L2	1	rs59944054	chr20	62693175	-196579	14	196579	0	3	0.0116248712535302	-0.017070905475399	0.00164797378686636	-0.0194753582034513	0.27001876296689
